name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
melitopol,2022-11-15,8.8,-0.7,3.4,7.1,-2.9,1.7,0.8,83.8,0,0,0,,0,0,19.1,10.4,90.8,1023,29.8,24.1,87,7.6,4,10,2022-11-15T06:41:04,2022-11-15T16:04:33,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-11-16,10.7,3.7,7.8,10.7,3,7.3,6.4,91.2,1.1,100,12.5,rain,0,0,25.2,13.7,150.9,1010.4,96.1,24.1,49.7,4.3,2,10,2022-11-16T06:42:31,2022-11-16T16:03:29,0.75,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
melitopol,2022-11-17,11.1,6.8,9.4,11.1,3.8,8.1,8,90.9,13.7,100,45.83,rain,0,0,41,22.7,212.2,1001.4,96.6,20.6,65.5,5.6,3,10,2022-11-17T06:43:57,2022-11-17T16:02:26,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-11-18,11.5,2.8,5.1,11.5,-0.5,2.7,2.4,83,0.1,100,4.17,rain,0,0,54,28.1,272.4,1006.4,84.9,24.1,39.8,3.4,2,10,2022-11-18T06:45:23,2022-11-18T16:01:26,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
melitopol,2022-11-19,16.2,4.7,10.8,16.2,1.3,9.6,8.8,87.9,8.4,100,37.5,rain,0,0,53.6,28.1,200.1,1010.1,90.6,21,44,3.8,2,10,2022-11-19T06:46:48,2022-11-19T16:00:27,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
melitopol,2022-11-20,11.7,2.1,7.1,11.7,-0.7,5.4,5.6,90.1,1.3,100,16.67,rain,0,0,40,21.2,107.9,1017.2,84.5,24.1,20.5,1.8,2,10,2022-11-20T06:48:13,2022-11-20T15:59:32,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
melitopol,2022-11-21,15.6,11.3,13.3,15.6,11.3,13.3,10.2,81.5,0.4,100,16.67,rain,0,0,37.8,20.9,167.1,1010,98.8,24.1,48.8,4.3,3,10,2022-11-21T06:49:37,2022-11-21T15:58:38,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-11-22,12.2,2.8,8.4,12.2,-1.4,6.7,6.2,85.9,4.4,100,33.33,rain,0,0,37.8,20.5,267.8,1008.3,96.4,21.7,9.8,0.9,0,10,2022-11-22T06:51:00,2022-11-22T15:57:47,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
melitopol,2022-11-23,9,-0.5,4.4,7.8,-2,2.7,2.5,88.4,0,0,0,,0,0,31.7,14.4,105.4,1015,59.3,24.1,77.4,6.8,4,10,2022-11-23T06:52:22,2022-11-23T15:56:58,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-11-24,10.7,6.9,8.6,10.7,4.1,7,6.9,89.3,0.4,100,8.33,rain,0,0,31.7,17.6,97.3,1010.2,99.6,24.1,59.9,5.2,3,10,2022-11-24T06:53:44,2022-11-24T15:56:12,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
melitopol,2022-11-25,9.3,6.6,8.1,7.3,4.7,6.1,6.6,90.4,0.8,100,29.17,rain,0,0,28.4,15.1,69.6,1009.8,99.9,23.8,28,2.4,2,10,2022-11-25T06:55:04,2022-11-25T15:55:28,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-11-26,7.7,6.2,7,5.7,4.3,5,5.8,92,3.9,100,37.5,rain,0,0,28.4,15.5,72.7,1017,99.9,22.2,13,1.2,1,10,2022-11-26T06:56:24,2022-11-26T15:54:47,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-11-27,7.2,5.6,6.1,7.1,4.4,5.6,4.6,90.3,3.3,100,33.33,rain,0,0,13,6.8,18.4,1024,99.3,23.5,4.2,0.5,0,10,2022-11-27T06:57:42,2022-11-27T15:54:08,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,remote
melitopol,2022-11-28,5.7,2.7,4.2,5.7,-1.4,1.3,2.6,89,0,0,0,rain,0,0,31.7,17.3,77.7,1026.7,100,24.1,20.2,1.7,1,10,2022-11-28T06:59:00,2022-11-28T15:53:32,0.13,Overcast,Cloudy skies throughout the day.,cloudy,remote
melitopol,2022-11-29,3.7,0.6,2.2,-0.4,-4.2,-2.3,-0.9,79.9,0,0,0,,0,0,45.4,23,72.9,1026.4,99.4,24.1,68.3,5.8,3,10,2022-11-29T07:00:16,2022-11-29T15:52:58,0.19,Overcast,Cloudy skies throughout the day.,cloudy,remote
melitopol,2022-11-30,3.6,0.2,1.6,-0.9,-4.6,-2.8,-2,77.4,0,0,0,,0,0,46.8,24.5,81.7,1026,86.4,24.1,69.6,6.1,3,10,2022-11-30T07:01:30,2022-11-30T15:52:27,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-12-01,2.8,0.2,1.4,-1.8,-4.2,-3.1,-2,77.9,0,0,0,,0,0,46.1,25.2,80.7,1026.4,95.7,24.1,53,4.7,2,10,2022-12-01T07:02:44,2022-12-01T15:51:59,0.3,Overcast,Cloudy skies throughout the day.,cloudy,remote
melitopol,2022-12-02,3.2,-0.7,1.4,-1.3,-5.6,-3.2,-2.3,76.2,0.2,100,4.17,rain,0,0,42.1,23,79.3,1025.1,97.6,24.1,37.3,3.3,2,10,2022-12-02T07:03:56,2022-12-02T15:51:34,0.35,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
melitopol,2022-12-03,1.5,-1.5,-0.3,-3.2,-7.3,-5.7,-4.9,71.2,0.9,100,16.67,"rain,snow",0,0,50,23,72.5,1030.3,89.3,24.1,22.4,1.9,1,10,2022-12-03T07:05:06,2022-12-03T15:51:11,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,remote
melitopol,2022-12-04,-1.6,-5.1,-3.3,-7.6,-11.9,-9.8,-9.1,64.6,0,0,0,,0,0,47.2,25.9,72.9,1036,54.9,24.1,70.5,6,3,10,2022-12-04T07:06:15,2022-12-04T15:50:51,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-12-05,-0.4,-5.4,-3.8,-5.7,-12.4,-9.9,-8.4,70.4,0,0,0,,0,0,45.4,23.8,70.3,1033.7,76.6,24.1,51.5,4.5,3,10,2022-12-05T07:07:23,2022-12-05T15:50:34,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-12-06,0.2,-5.7,-2.6,-4.1,-12,-8.1,-6.9,72.4,0,0,0,,0,0,46.1,24.5,82.4,1027.6,87.6,24.1,47,4.1,2,10,2022-12-06T07:08:28,2022-12-06T15:50:19,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-12-07,-0.1,-2,-1,-3.7,-7,-5.6,-3.9,81,0.3,100,8.33,"rain,snow",0,0,35.3,19.1,100.7,1021.8,95.7,24.1,40.9,3.5,2,10,2022-12-07T07:09:32,2022-12-07T15:50:07,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,remote
melitopol,2022-12-08,5.4,0,2.7,3.2,-4,-0.5,1.3,90.4,0.6,100,20.83,"rain,snow",0,0,24.8,13.7,112.1,1020.8,98.7,24.1,29,2.4,2,10,2022-12-08T07:10:34,2022-12-08T15:49:58,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,remote
melitopol,2022-12-09,7.8,4.4,6,6.2,2.2,3.5,5.4,96,3,100,45.83,rain,0,0,27.4,14.8,127.6,1018.3,97.6,23.5,9.6,0.7,1,10,2022-12-09T07:11:34,2022-12-09T15:49:52,0.51,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
melitopol,2022-12-10,10.5,7,9,10.5,5.2,7.8,8.4,96,9.2,100,33.33,rain,0,0,38.9,21.2,156.6,1013.9,96.3,19.9,35.8,3.1,3,10,2022-12-10T07:12:33,2022-12-10T15:49:49,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-12-11,11.2,9.3,10.3,11.2,6.5,9.4,8.4,87.9,3.1,100,45.83,rain,0,0,38.5,21.2,138.7,1008.1,98.7,23.9,19.2,1.6,1,10,2022-12-11T07:13:29,2022-12-11T15:49:49,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
melitopol,2022-12-12,9.2,6.3,7.7,7.7,4.2,5.3,6,89.5,9.2,100,58.33,rain,0,0,37.1,20.5,129.8,1005.6,99.6,21.1,3,0.1,0,10,2022-12-12T07:14:23,2022-12-12T15:49:51,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
melitopol,2022-12-13,7.5,1.6,5.3,7.3,-3,3.1,3.8,90.3,14.9,100,12.5,"rain,snow",0,0,43.9,23.4,270.4,1007.2,97.3,22.8,22.1,1.9,2,10,2022-12-13T07:15:15,2022-12-13T15:49:56,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain,remote
melitopol,2022-12-14,1.4,-1.9,-0.5,1.4,-5.3,-2.6,-4,77.4,0,0,0,,0,0,33.1,18,280.5,1019.8,56.8,24.1,65.9,5.9,3,10,2022-12-14T07:16:05,2022-12-14T15:50:05,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-12-15,3.2,-2.3,0.8,0.2,-6.8,-3.5,-1.1,87.4,2,100,25,rain,0,0,54,29.2,101.1,1018.5,95.5,22.2,29.2,2.5,2,10,2022-12-15T07:16:52,2022-12-15T15:50:15,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-12-16,5.9,2.4,3.9,4.6,0.5,1.9,2.9,93.2,0,0,0,,0,0,25.9,14.8,101.9,1020.3,95.6,24.1,53.5,4.5,3,10,2022-12-16T07:17:37,2022-12-16T15:50:29,0.76,Overcast,Cloudy skies throughout the day.,cloudy,remote
melitopol,2022-12-17,11.8,6.2,9.1,11.8,3.3,7.3,8,92.6,0.2,100,8.33,rain,0,0,45,23.8,169.2,1018,98.2,24.1,58.8,5,3,10,2022-12-17T07:18:20,2022-12-17T15:50:46,0.81,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,remote
melitopol,2022-12-18,10.3,-0.5,5.8,10.3,-5.2,2.8,2.7,81.1,0.1,100,4.17,rain,0,0,34.2,18.4,303,1024,89.5,23.8,64.7,5.4,3,10,2022-12-18T07:19:00,2022-12-18T15:51:05,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
melitopol,2022-12-19,-0.1,-2.9,-1.3,-4.6,-6.5,-5.7,-5.9,70.8,0,0,0,,0,0,35.3,19.1,346.4,1036.6,52.3,24.1,65.1,5.5,3,10,2022-12-19T07:19:38,2022-12-19T15:51:27,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-12-20,0.5,-6.2,-3.1,0.5,-9.9,-4.8,-6.5,77.9,0,0,0,,0,0,15.8,8.3,31.7,1036.5,31.8,24.1,69.6,5.9,3,10,2022-12-20T07:20:13,2022-12-20T15:51:52,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
melitopol,2022-12-21,3.6,-2.5,0.3,2.2,-2.5,0,-1.1,90.1,0,0,0,,0,0,14,7.2,188.9,1026,85.1,24.1,45.3,4.1,2,10,2022-12-21T07:20:46,2022-12-21T15:52:19,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-12-22,6.8,-0.5,2.2,5.4,-1.1,1.5,1.1,92.8,0,0,0,,0,0,15.1,8.3,151,1021.9,55.3,24.1,52.7,4.5,2,10,2022-12-22T07:21:16,2022-12-22T15:52:50,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
melitopol,2022-12-23,7.4,0.9,3.1,5.9,-1.5,1.4,2.1,93,0,0,0,,0,0,16.9,9,115.7,1017.3,74.1,24.1,51.9,4.4,2,10,2022-12-23T07:21:44,2022-12-23T15:53:23,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-12-24,6,2,3.8,3.5,-0.8,1.4,2.6,92,0.3,100,12.5,rain,0,0,24.5,13.7,118,1014.8,95.5,24.1,23.9,1.9,1,10,2022-12-24T07:22:09,2022-12-24T15:53:58,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-12-25,6.2,2.7,4.6,4.2,-0.5,2.2,3.7,93.9,0.2,100,8.33,rain,0,0,24.8,12.6,92.7,1017,99.6,24,30.2,2.7,2,10,2022-12-25T07:22:31,2022-12-25T15:54:36,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-12-26,6.4,3.4,4.8,4.1,1.7,2.9,3.3,90.1,0,0,0,rain,0,0,24.5,13,6.8,1022.9,95.9,23.1,16.5,1.4,1,10,2022-12-26T07:22:51,2022-12-26T15:55:17,0.07,Overcast,Cloudy skies throughout the day.,cloudy,remote
melitopol,2022-12-27,6.2,2.3,4.4,4.6,1,2.2,3.5,93.6,10.2,100,54.17,rain,0,0,33.1,17.6,183,1020.3,98.6,20.4,13,1.2,1,10,2022-12-27T07:23:08,2022-12-27T15:56:00,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
melitopol,2022-12-28,6.8,0.9,4.1,4.7,-1.2,0.8,0.9,80.3,1,100,16.67,"rain,snow",0,0,42.8,21.2,301.7,1021.8,59.8,23.6,27.2,2.4,1,10,2022-12-28T07:23:22,2022-12-28T15:56:45,0.16,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,remote
melitopol,2022-12-29,5.7,-1.5,1.4,2.7,-4.1,-0.8,-0.3,89.3,0,0,0,,0,0,25.6,14.4,197.4,1028.6,74.4,24.1,67.8,5.9,3,10,2022-12-29T07:23:33,2022-12-29T15:57:33,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-12-30,8.4,1.5,4.3,6.1,-1.1,1.9,1.5,82.3,0,0,0,,0,0,25.2,14,189.4,1025.4,57,24.1,60.7,5.3,3,10,2022-12-30T07:23:42,2022-12-30T15:58:24,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2022-12-31,8.6,2.6,5.4,8,1,4.3,4.1,91.5,0,0,0,,0,0,16.2,9,241.1,1027,44.2,24.1,67.2,5.7,3,10,2022-12-31T07:23:47,2022-12-31T15:59:16,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
melitopol,2023-01-01,10.8,1.7,6,10.8,-0.8,3.8,5,93.3,0,0,0,,0,0,39.2,15.8,221.6,1028,77.8,24.1,47.5,3.9,2,10,2023-01-01T07:23:50,2023-01-01T16:00:11,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-02,13.4,6.4,8.6,13.4,4.1,7.2,6.9,88.9,0,0,0,,0,0,31.7,16.6,245.6,1027.4,36.9,24.1,65.8,5.6,3,10,2023-01-02T07:23:51,2023-01-02T16:01:08,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-03,12.3,4.1,7.1,12.3,2,5.7,4.8,85.5,0,0,0,,0,0,32,17.6,229.1,1023.7,37.4,24.1,65.5,5.6,3,10,2023-01-03T07:23:48,2023-01-03T16:02:07,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-04,7.2,1.2,4.6,4.4,0,2.6,2.1,84.5,0.2,100,4.17,rain,0,0,27.7,15.1,310.5,1022.9,57.7,24.1,44.2,3.8,2,10,2023-01-04T07:23:43,2023-01-04T16:03:08,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
melitopol,2023-01-05,7.1,-0.3,3.5,3.9,-3.1,0.8,1.6,87.8,1.9,100,25,rain,0,0,39.6,21.6,215.1,1015.3,89.9,23,31.8,2.6,2,10,2023-01-05T07:23:34,2023-01-05T16:04:11,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
melitopol,2023-01-06,7.5,-1.5,4.6,4.6,-6.9,1,2.4,85.5,0.6,100,20.83,"rain,snow",0,0,41.4,22.3,296.1,1010.3,85.8,21.7,17.1,1.3,2,10,2023-01-06T07:23:23,2023-01-06T16:05:16,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,remote
melitopol,2023-01-07,-1.9,-8.8,-5.7,-7.1,-13.7,-10.5,-11.4,64.6,0,0,0,,0,0,32,16.6,17.7,1026.8,52,24.1,74.1,6.3,3,10,2023-01-07T07:23:10,2023-01-07T16:06:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-08,-6.2,-10.9,-9.1,-11.5,-16.9,-14.6,-14.4,65.6,0,0,0,,0,0,25.9,13.7,74.6,1032.5,22.2,24.1,64.8,5.5,3,10,2023-01-08T07:22:53,2023-01-08T16:07:32,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-09,-2.1,-10.5,-6.3,-8.2,-16.5,-12.3,-10,76.4,0,0,0,,0,0,40.7,22.3,98.6,1030.9,24.7,24.1,78,6.6,4,10,2023-01-09T07:22:34,2023-01-09T16:08:42,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-10,-2.5,-6.6,-5,-9.5,-14.8,-12.5,-9,73.7,0,0,0,,0,0,55.4,30.2,97.5,1028.8,42.7,24.1,75.6,6.5,3,10,2023-01-10T07:22:12,2023-01-10T16:09:55,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-11,-1.6,-7.3,-5,-8.1,-16.3,-12.2,-8.3,77.9,0,0,0,,0,0,57.2,31.7,97.1,1029.9,72.2,24.1,62.8,5.4,3,10,2023-01-11T07:21:47,2023-01-11T16:11:08,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-12,0.5,-4.5,-2.6,-4.3,-10.4,-7.9,-5,84.4,0,0,0,,0,0,40,22,93,1026.2,74.7,24.1,68.8,5.9,3,10,2023-01-12T07:21:20,2023-01-12T16:12:23,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-13,1.9,-3.9,-1.2,1.2,-8.3,-4.3,-2.7,89.5,0,0,0,,0,0,31.3,17.3,83.6,1023.7,90,24.1,58.1,4.8,3,10,2023-01-13T07:20:50,2023-01-13T16:13:40,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-14,1.3,-3.6,-0.5,0.9,-6.1,-1.4,-2.9,84.8,0,0,0,,0,0,22,14,68.6,1022.9,76.6,23.5,23.5,2.1,1,10,2023-01-14T07:20:17,2023-01-14T16:14:58,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
melitopol,2023-01-15,1,-2.2,-0.5,1,-4.5,-0.7,-2.5,84.5,0.3,100,12.5,snow,0.1,0.1,12.2,12.6,336.4,1022.3,97.6,17.3,33.2,3,2,10,2023-01-15T07:19:42,2023-01-15T16:16:17,0.78,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,remote
